alpha,poly,rscore
0.380000,9,0.710825008051
0.380000,10,0.7383768303
0.390000,2,0.0792179987759
0.390000,3,0.0787639345818
0.390000,4,0.104657049868
0.390000,5,0.599932607236
0.390000,6,0.70959373613
0.390000,7,0.714669010817
0.390000,8,0.703337406331
0.390000,9,0.710516628839
0.390000,10,0.738138194633
0.400000,2,0.0786318795665
0.400000,3,0.0787593202717
0.400000,4,0.104736118724
0.400000,5,0.599126754227
0.400000,6,0.709382285379
0.400000,7,0.714509032132
0.400000,8,0.703075033948
0.400000,9,0.710205300841
0.400000,10,0.737896831332
0.410000,2,0.0786280585528
0.410000,3,0.0787547475152
0.410000,4,0.104814456146
0.410000,5,0.598319802386
0.410000,6,0.709168539898
0.410000,7,0.714347586973
0.410000,8,0.702810180424
0.410000,9,0.709891043933
0.410000,10,0.737652729516
0.420000,2,0.07862423564
0.420000,3,0.0787500328385
0.420000,4,0.104892059736
0.420000,5,0.597508939208
0.420000,6,0.708952562726
0.420000,7,0.71418484136
0.420000,8,0.702543095829
0.420000,9,0.709573838556
0.420000,10,0.737405916567
0.430000,2,0.0786204108283
0.430000,3,0.0787454107487
0.430000,4,0.104968928918
0.430000,5,0.596694189902
0.430000,6,0.708734337217
0.430000,7,0.714020691379
0.430000,8,0.702273895811
0.430000,9,0.709253689949
0.430000,10,0.737156402049
0.440000,2,0.0786165841176
0.440000,3,0.0787406171854
0.440000,4,0.10504506683
0.440000,5,0.595875596162
0.440000,6,0.708513862786
0.440000,7,0.713855039544
0.440000,8,0.702002700769
0.440000,9,0.70893078862
0.440000,10,0.736904192017
0.450000,2,0.0786127555079
0.450000,3,0.0787358599308
0.450000,4,0.105120471177
0.450000,5,0.595053161739
0.450000,6,0.708291136005
0.450000,7,0.71368788406
0.450000,8,0.70172971345
0.450000,9,0.708604866573
0.450000,10,0.736649281423
0.460000,2,0.0786089249992
0.460000,3,0.0787310877444
0.460000,4,0.10519514151
0.460000,5,0.594226974282
0.460000,6,0.708066154632
0.460000,7,0.71351922309
0.460000,8,0.701455390886
0.460000,9,0.708275984675
0.460000,10,0.73639167812
0.470000,2,0.0786050925916
0.470000,3,0.0787262186063
0.470000,4,0.105269079013
0.470000,5,0.593397028332
0.470000,6,0.707838922407
0.470000,7,0.713349054624
0.470000,8,0.701179992999
0.470000,9,0.707944306917
0.470000,10,0.736131380288
0.480000,2,0.0786012582849
0.480000,3,0.0787213859346
0.480000,4,0.105342284787
0.480000,5,0.59256334522
0.480000,6,0.707609427991
0.480000,7,0.713177374045
0.480000,8,0.700904348342
0.480000,9,0.707610043082
0.480000,10,0.735868381894
0.490000,2,0.0785974220793
0.490000,3,0.0787164926729
0.490000,4,0.105414756193
0.490000,5,0.59172594519
0.490000,6,0.707377675753
0.490000,7,0.713004164281
0.490000,8,0.700627084126
0.490000,9,0.70727326508
0.490000,10,0.735602682088
0.500000,2,0.0785935839746
0.500000,3,0.07871153934
0.500000,4,0.105486496162
0.500000,5,0.590884815242
0.500000,6,0.707143665111
0.500000,7,0.712829437758
0.500000,8,0.700348873041
0.500000,9,0.706934038305
0.500000,10,0.735334282034
0.510000,2,0.078589743971
0.510000,3,0.0787065369051
0.510000,4,0.105557502587
0.510000,5,0.590040046769
0.510000,6,0.706907395607
0.510000,7,0.712653233596
0.510000,8,0.700069128543
0.510000,9,0.706592492905
0.510000,10,0.735063171858
0.520000,2,0.0785859020684
0.520000,3,0.0787014737607
0.520000,4,0.105627777097
0.520000,5,0.589191634334
0.520000,6,0.706668867316
0.520000,7,0.712475556141
0.520000,8,0.699787563506
0.520000,9,0.706248768474
0.520000,10,0.734789372612
0.530000,2,0.0785820582668
0.530000,3,0.0786965012345
0.530000,4,0.105697317826
0.530000,5,0.588339606922
0.530000,6,0.706428084723
0.530000,7,0.712296406019
0.530000,8,0.699504066855
0.530000,9,0.705902897977
0.530000,10,0.734512899054
0.540000,2,0.0785782125662
0.540000,3,0.0786913461819
0.540000,4,0.105766126581
0.540000,5,0.587483988028
0.540000,6,0.706185037307
0.540000,7,0.712115782983
0.540000,8,0.699218567071
0.540000,9,0.705554952006
0.540000,10,0.734233747492
0.550000,2,0.0785743649667
0.550000,3,0.0786862880416
0.550000,4,0.105834201546
0.550000,5,0.586624792448
0.550000,6,0.705939730368
0.550000,7,0.711933687051
0.550000,8,0.698931023605
0.550000,9,0.705206884461
0.550000,10,0.733951938883
0.560000,2,0.0785705154681
0.560000,3,0.0786810357555
0.560000,4,0.105901544486
0.560000,5,0.585761988783
0.560000,6,0.705692163874
0.560000,7,0.711750118231
0.560000,8,0.698641440773
0.560000,9,0.704856395666
0.560000,10,0.733665447318
0.570000,2,0.0785666640706
0.570000,3,0.0786758910683
0.570000,4,0.105968155423
0.570000,5,0.584895658616
0.570000,6,0.705442337808
0.570000,7,0.71156507653
0.570000,8,0.698349797826
0.570000,9,0.704498502027
0.570000,10,0.733375222793
0.580000,2,0.0785628107741
0.580000,3,0.078670545437
0.580000,4,0.106034032526
0.580000,5,0.584025765189
0.580000,6,0.705190252162
0.580000,7,0.711378561352
0.580000,8,0.698056130863
0.580000,9,0.704141030225
0.580000,10,0.733083888034
0.590000,2,0.0785589555786
0.590000,3,0.0786653279689
0.590000,4,0.106099177651
0.590000,5,0.583152309074
0.590000,6,0.704935906926
0.590000,7,0.711190573848
0.590000,8,0.69776065413
0.590000,9,0.70378199306
0.590000,10,0.732790420389
0.600000,2,0.0785550984841
0.600000,3,0.0786600610067
0.600000,4,0.106163590732
0.600000,5,0.58227529065
0.600000,6,0.70467930868
0.600000,7,0.711001113473
0.600000,8,0.697463405232
0.600000,9,0.703420657654
0.600000,10,0.732494624103
0.610000,2,0.0785512394906
0.610000,3,0.0786547472435
0.610000,4,0.106227271793
0.610000,5,0.581394710118
0.610000,6,0.704420444362
0.610000,7,0.710810180233
0.610000,8,0.697164373059
0.610000,9,0.70305680514
0.610000,10,0.732196237875
0.620000,2,0.0785473785981
0.620000,3,0.0786492358453
0.620000,4,0.106290219018
0.620000,5,0.580510567934
0.620000,6,0.704159320447
0.620000,7,0.710618043616
0.620000,8,0.696863557456
0.620000,9,0.702690371156
0.620000,10,0.731895186915
0.630000,2,0.0785435158066
0.630000,3,0.0786438465732
0.630000,4,0.106352434224
0.630000,5,0.579622863553
0.630000,6,0.703895936933
0.630000,7,0.71042123909
0.630000,8,0.696560958474
0.630000,9,0.702321327526
0.630000,10,0.731591472826
0.640000,2,0.0785396511162
0.640000,3,0.0786384217358
0.640000,4,0.106413917405
0.640000,5,0.578731551235
0.640000,6,0.703630293823
0.640000,7,0.710224596415
0.640000,8,0.696256576278
0.640000,9,0.701949666413
0.640000,10,0.731285087012
0.650000,2,0.0785357845268
0.650000,3,0.0786327712996
0.650000,4,0.106474666761
0.650000,5,0.577836722607
0.650000,6,0.703362391111
0.650000,7,0.710026649163
0.650000,8,0.695950411121
0.650000,9,0.701575445775
0.650000,10,0.730976027272
0.660000,2,0.0785319160383
0.660000,3,0.0786272654099
0.660000,4,0.106534685894
0.660000,5,0.576938332229
0.660000,6,0.703092228801
0.660000,7,0.709827364675
0.660000,8,0.695642462967
0.660000,9,0.701198853424
0.660000,10,0.730664293818
0.670000,2,0.0785280456509
0.670000,3,0.0786217155615
0.670000,4,0.106593971239
0.670000,5,0.576036380383
0.670000,6,0.70281980689
0.670000,7,0.709626720789
0.670000,8,0.695332718829
0.670000,9,0.700819895086
0.670000,10,0.730349887105
0.680000,2,0.0785241733645
0.680000,3,0.0786161322629
0.680000,4,0.10665252452
0.680000,5,0.575130867107
0.680000,6,0.702545125378
0.680000,7,0.709424697528
0.680000,8,0.695021205406
0.680000,9,0.70043857282
0.680000,10,0.730032806536
0.690000,2,0.0785202991791
0.690000,3,0.0786105159055
0.690000,4,0.106710343998
0.690000,5,0.574221791659
0.690000,6,0.702268184266
0.690000,7,0.709221278984
0.690000,8,0.694707909826
0.690000,9,0.700054888363
0.690000,10,0.729713040795
0.700000,2,0.0785164230948
0.700000,3,0.0786046552434
0.700000,4,0.106767433229
0.700000,5,0.573309154752
0.700000,6,0.701988983555
0.700000,7,0.709016451479
0.700000,8,0.694392832043
0.700000,9,0.699668852252
0.700000,10,0.729390616152
0.710000,2,0.0785125451114
0.710000,3,0.0785989713956
0.710000,4,0.106823788661
0.710000,5,0.572392956413
0.710000,6,0.701707530953
0.710000,7,0.708810205514
0.710000,8,0.694075972414
0.710000,9,0.699280449532
0.710000,10,0.72906561311
0.720000,2,0.0785086652291
0.720000,3,0.0785932302325
0.720000,4,0.106879413825
0.720000,5,0.571473196598
0.720000,6,0.701423811139
0.720000,7,0.708602532518
0.720000,8,0.693757331056
0.720000,9,0.698889690044
0.720000,10,0.728738042999
0.730000,2,0.0785047834477
0.730000,3,0.07858745345
0.730000,4,0.1069343052
0.730000,5,0.570549875349
0.730000,6,0.701137831724
0.730000,7,0.708393425188
0.730000,8,0.693436908239
0.730000,9,0.69849657567
0.730000,10,0.728407906541
0.740000,2,0.0785008997674
0.740000,3,0.0785816436807
0.740000,4,0.106988464547
0.740000,5,0.569622992223
0.740000,6,0.700849592707
0.740000,7,0.708182878096
0.740000,8,0.693114703912
0.740000,9,0.698101107315
0.740000,10,0.728075204426
0.750000,2,0.0784970141881
0.750000,3,0.0785758013673
0.750000,4,0.107041890136
0.750000,5,0.568692547412
0.750000,6,0.700559094091
0.750000,7,0.707970886464
0.750000,8,0.692790718432
0.750000,9,0.697703295368
0.750000,10,0.727739927627
0.760000,2,0.0784931267098
0.760000,3,0.0785696882617
0.760000,4,0.107094585431
0.760000,5,0.567758541118
0.760000,6,0.700266335871
0.760000,7,0.707757446348
0.760000,8,0.692464951536
0.760000,9,0.697303125518
0.760000,10,0.727402095947
0.770000,2,0.0784892373325
0.770000,3,0.0785637794088
0.770000,4,0.107146546979
0.770000,5,0.56682097339
0.770000,6,0.69997131805
0.770000,7,0.707542554682
0.770000,8,0.692137403628
0.770000,9,0.696900604335
0.770000,10,0.727061701655
0.780000,2,0.0784853460563
0.780000,3,0.07855783972
0.780000,4,0.107197778208
0.780000,5,0.565879844175
0.780000,6,0.699674040627
0.780000,7,0.707326208509
0.780000,8,0.69180807477
0.780000,9,0.69649573412
0.780000,10,0.726718744751
0.790000,2,0.078481452881
0.790000,3,0.0785518404075
0.790000,4,0.107248275705
0.790000,5,0.564935109258
0.790000,6,0.699374503601
0.790000,7,0.707108405887
0.790000,8,0.691476965136
0.790000,9,0.696088516317
0.790000,10,0.72637322536
0.800000,2,0.0784775578068
0.800000,3,0.0785458043078
0.800000,4,0.107298041179
0.800000,5,0.563986839517
0.800000,6,0.699072706974
0.800000,7,0.706889144837
0.800000,8,0.691144074599
0.800000,9,0.695678962957
0.800000,10,0.726025142386
0.810000,2,0.0784736608335
0.810000,3,0.078539770124
0.810000,4,0.107347074626
0.810000,5,0.563035024939
0.810000,6,0.698768650744
0.810000,7,0.706668423552
0.810000,8,0.69080940343
0.810000,9,0.695267052052
0.810000,10,0.725674495459
0.820000,2,0.0784697619613
0.820000,3,0.0785336769774
0.820000,4,0.107395376046
0.820000,5,0.562079648755
0.820000,6,0.698462334912
0.820000,7,0.706446238665
0.820000,8,0.690472951726
0.820000,9,0.694852795744
0.820000,10,0.725321296498
0.830000,2,0.0784658611901
0.830000,3,0.0785275488477
0.830000,4,0.107442945436
0.830000,5,0.56112071065
0.830000,6,0.69815375948
0.830000,7,0.706222593411
0.830000,8,0.690134719373
0.830000,9,0.694436194596
0.830000,10,0.724965539564
0.840000,2,0.0784619585199
0.840000,3,0.0785213905843
0.840000,4,0.107489782834
0.840000,5,0.56015821105
0.840000,6,0.697842924445
0.840000,7,0.705997484583
0.840000,8,0.68979470649
0.840000,9,0.694017261776
0.840000,10,0.724607224725
0.850000,2,0.0784580539507
0.850000,3,0.0785152028393
0.850000,4,0.107535886544
0.850000,5,0.559192150007
0.850000,6,0.697529829807
0.850000,7,0.705770911328
0.850000,8,0.689452913153
0.850000,9,0.693595972399
0.850000,10,0.724246354462
0.860000,2,0.0784541474826
0.860000,3,0.0785090174713
0.860000,4,0.107581259847
0.860000,5,0.558222527466
0.860000,6,0.697214475567
0.860000,7,0.705542873214
0.860000,8,0.68910933937
0.860000,9,0.693172339695
0.860000,10,0.723882918278
0.870000,2,0.0784502391154
0.870000,3,0.0785027959759
0.870000,4,0.107625899513
0.870000,5,0.557249343486
0.870000,6,0.696896861724
0.870000,7,0.705313369373
0.870000,8,0.688763985346
0.870000,9,0.692746363596
0.870000,10,0.723516937779
0.880000,2,0.0784463288493
0.880000,3,0.0784965270487
0.880000,4,0.107669808749
0.880000,5,0.556272598004
0.880000,6,0.69657698828
0.880000,7,0.705082399353
0.880000,8,0.688416851027
0.880000,9,0.692318058566
0.880000,10,0.723148403337
0.890000,2,0.0784424166842
0.890000,3,0.0784902009589
0.890000,4,0.10771298437
0.890000,5,0.555292291085
0.890000,6,0.696254855233
0.890000,7,0.704849962757
0.890000,8,0.688067936489
0.890000,9,0.691887397532
0.890000,10,0.722777316909
0.900000,2,0.0784385026201
0.900000,3,0.0784838995292
0.900000,4,0.107755427972
0.900000,5,0.554308422695
0.900000,6,0.695930462584
0.900000,7,0.704616059241
0.900000,8,0.687717241818
0.900000,9,0.691454393806
0.900000,10,0.72240367867
0.910000,2,0.078434586657
0.910000,3,0.0784777806117
0.910000,4,0.107797141099
0.910000,5,0.553320992805
0.910000,6,0.695603810332
0.910000,7,0.70438068843
0.910000,8,0.687364766957
0.910000,9,0.691019050329
0.910000,10,0.722027490243
0.920000,2,0.0784306687949
0.920000,3,0.0784711638949
0.920000,4,0.107838120646
0.920000,5,0.552330001478
0.920000,6,0.695274898478
0.920000,7,0.704143850075
0.920000,8,0.687010511993
0.920000,9,0.690581375311
0.920000,10,0.721648753161
0.930000,2,0.0784267490338
0.930000,3,0.0784647221808
0.930000,4,0.107878368168
0.930000,5,0.551335448647
0.930000,6,0.694943727021
0.930000,7,0.703905543824
0.930000,8,0.686654476865
0.930000,9,0.690141345853
0.930000,10,0.721267457513
0.940000,2,0.0784228273737
0.940000,3,0.0784583417681
0.940000,4,0.107917883666
0.940000,5,0.550337334381
0.940000,6,0.694610295962
0.940000,7,0.703665769631
0.940000,8,0.686296661825
0.940000,9,0.689698974514
0.940000,10,0.720883624487
0.950000,2,0.0784189038147
0.950000,3,0.0784518547653
0.950000,4,0.107956667137
0.950000,5,0.549335658645
0.950000,6,0.694274605301
0.950000,7,0.703424527262
0.950000,8,0.685937066821
0.950000,9,0.689254277334
0.950000,10,0.720497245308
0.960000,2,0.0784149783566
0.960000,3,0.0784454440289
0.960000,4,0.107994718579
0.960000,5,0.548330421294
0.960000,6,0.693936655038
0.960000,7,0.703181816523
0.960000,8,0.685575691634
0.960000,9,0.688807222695
0.960000,10,0.720108320851
0.970000,2,0.0784110509996
0.970000,3,0.0784387349633
0.970000,4,0.108032036532
0.970000,5,0.547321622086
0.970000,6,0.693596445172
0.970000,7,0.702937637285
0.970000,8,0.685212536697
0.970000,9,0.688357826217
0.970000,10,0.719716852992
0.980000,2,0.0784071217436
0.980000,3,0.0784322121282
0.980000,4,0.108068623928
0.980000,5,0.546309261402
0.980000,6,0.693253975703
0.980000,7,0.702691989407
0.980000,8,0.68484760172
0.980000,9,0.687906087544
0.980000,10,0.719322841767
0.990000,2,0.0784031905886
0.990000,3,0.0784255080109
0.990000,4,0.108104479293
0.990000,5,0.545293339213
0.990000,6,0.692909246632
0.990000,7,0.702444872851
0.990000,8,0.684480886663
0.990000,9,0.687452024743
0.990000,10,0.718926287979
1.000000,2,0.0783992575346
1.000000,3,0.0784188119329
1.000000,4,0.108139602625
1.000000,5,0.544273855584
1.000000,6,0.692562257958
1.000000,7,0.70219628749
1.000000,8,0.684112391872
1.000000,9,0.686995602758
1.000000,10,0.718527194426
