alpha,poly,rscore
60.000000,3,0.0715124848101
60.000000,4,0.0699290906404
60.000000,5,0.0743194504967
60.000000,6,0.195500022152
60.000000,7,0.440669212293
60.000000,8,0.48131529871
60.000000,9,0.441218096224
60.000000,10,0.42348768518
61.000000,2,0.020613468488
61.000000,3,0.0715006514981
61.000000,4,0.0698681482638
61.000000,5,0.0743170235406
61.000000,6,0.191915897619
61.000000,7,0.436374141466
61.000000,8,0.478419122562
61.000000,9,0.438291342087
61.000000,10,0.419866373315
62.000000,2,0.019071180932
62.000000,3,0.0714888049645
62.000000,4,0.069806585052
62.000000,5,0.0743146093681
62.000000,6,0.188361669583
62.000000,7,0.432040133298
62.000000,8,0.475493916445
62.000000,9,0.435345326975
62.000000,10,0.416226544519
63.000000,2,0.0175099035048
63.000000,3,0.0714769452094
63.000000,4,0.0697444016222
63.000000,5,0.0743122091747
63.000000,6,0.184842999421
63.000000,7,0.427667234498
63.000000,8,0.47253961608
63.000000,9,0.432379860795
63.000000,10,0.412568303541
64.000000,2,0.0159296362063
64.000000,3,0.0714650722328
64.000000,4,0.0696815961708
64.000000,5,0.0743097788886
64.000000,6,0.181367135823
64.000000,7,0.423255534216
64.000000,8,0.46955621027
64.000000,9,0.429395234066
64.000000,10,0.408891655603
65.000000,2,0.0143303790367
65.000000,3,0.0714531860347
65.000000,4,0.0696181672924
65.000000,5,0.0743073634482
65.000000,6,0.177943360854
65.000000,7,0.418805128089
65.000000,8,0.466543695032
65.000000,9,0.426391183468
65.000000,10,0.405196666045
66.000000,2,0.0127121319959
66.000000,3,0.0714412866151
66.000000,4,0.0695541203674
66.000000,5,0.0743049406174
66.000000,6,0.174584223666
66.000000,7,0.414316112982
66.000000,8,0.463502059964
66.000000,9,0.42336795024
66.000000,10,0.401483482319
67.000000,2,0.0110748950838
67.000000,3,0.071429373974
67.000000,4,0.0694894558237
67.000000,5,0.0743025342775
67.000000,6,0.171307602467
67.000000,7,0.409788627285
67.000000,8,0.460431305571
67.000000,9,0.420325418226
67.000000,10,0.40045491426
68.000000,2,0.00941866830055
68.000000,3,0.0714174481113
68.000000,4,0.0694241740568
68.000000,5,0.0743000973378
68.000000,6,0.16814098987
68.000000,7,0.405222738089
68.000000,8,0.457331424371
68.000000,9,0.417263592531
68.000000,10,0.399312806406
69.000000,2,0.00774345164607
69.000000,3,0.0714055090272
